"Other Crops: Volume of Production, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Swamp cabbage/Kangkong","..CORDILLERA ADMINISTRATIVE REGION (CAR)",1.91,4.86,4.76,3.91,3.88,4.72,4.81,4.91,4.66,5.05,13.95,11.65,11.82,24.22,12.49,13.27,14.01,11.17,7.09,7.15,7.14,7.13,7.55,8.18,8.65,8.27,8.63,8.25,8.29
"Swamp cabbage/Kangkong","....Abra",1.91,4.86,4.76,3.91,3.88,4.72,4.81,4.91,4.66,5.05,4.95,5.15,5.27,10.78,5.64,5.92,6.14,6.32,6.49,6.67,6.68,6.65,6.90,6.98,7.65,7.42,7.48,7.35,7.38
"Swamp cabbage/Kangkong","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Swamp cabbage/Kangkong","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Swamp cabbage/Kangkong","....Ifugao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Swamp cabbage/Kangkong","....Kalinga",..,..,..,..,..,..,..,..,..,..,..,..,..,0.20,0.25,0.25,0.25,0.40,0.50,0.48,0.46,0.48,0.65,1.20,1.00,0.85,1.15,0.90,0.91
"Swamp cabbage/Kangkong","....Mountain Province",..,..,..,..,..,..,..,..,..,..,9.00,6.50,6.55,13.24,6.60,7.10,7.62,4.45,0.10,..,..,..,..,..,..,..,..,..,..
"Swamp cabbage/Kangkong","..REGION I (ILOCOS REGION)",976.95,1001.50,1007.70,1041.21,1235.10,1246.23,1294.60,1300.61,1266.00,1329.53,1336.73,1198.36,1252.41,2492.47,2836.63,2903.01,3044.08,3080.29,3164.27,3197.55,3256.10,3286.76,3335.05,3431.65,3505.51,3463.09,3454.48,3554.55,3531.41
"Swamp cabbage/Kangkong","....Ilocos Norte",755.03,758.50,761.90,806.40,984.90,985.39,1030.96,1030.98,969.00,1032.44,1048.54,903.92,922.64,1383.12,1650.87,1656.91,1683.91,1712.30,1746.68,1735.96,1749.16,1739.75,1764.11,1820.49,1860.86,1770.13,1732.90,1764.73,1828.94
"Swamp cabbage/Kangkong","....Ilocos Sur",98.92,113.00,115.00,119.00,125.00,135.00,135.00,135.00,135.00,137.53,140.10,144.15,186.33,313.59,333.77,336.24,345.45,288.37,286.67,306.77,306.82,335.39,342.56,348.14,338.98,348.76,359.44,364.79,367.60
"Swamp cabbage/Kangkong","....La Union",63.00,55.00,55.80,55.81,55.20,55.84,58.63,58.63,82.00,78.76,66.48,68.58,65.96,134.80,142.87,179.22,193.71,208.51,225.03,241.84,239.08,246.49,257.04,267.46,281.50,292.54,296.38,304.26,308.30
"Swamp cabbage/Kangkong","....Pangasinan",60.00,75.00,75.00,60.00,70.00,70.00,70.00,76.00,80.00,80.80,81.61,81.71,77.47,660.96,709.12,730.64,821.01,871.11,905.89,912.98,961.05,965.13,971.34,995.56,1024.17,1051.66,1065.76,1120.77,1026.58
"Swamp cabbage/Kangkong","..REGION II (CAGAYAN VALLEY)",854.71,854.70,725.07,774.45,789.03,811.07,913.53,955.04,878.99,1152.64,1178.64,1147.61,1124.96,2713.74,2651.99,2562.91,2607.68,2572.93,2712.38,2685.42,2168.74,2350.16,2272.64,2384.62,2409.18,2383.10,2293.96,2396.69,2318.37
"Swamp cabbage/Kangkong","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78,0.73,0.71,0.91,1.08,1.18,0.92
"Swamp cabbage/Kangkong","....Cagayan",655.25,631.56,517.51,544.28,546.57,554.32,649.98,677.56,625.24,876.97,923.59,892.01,899.12,952.00,951.88,929.99,667.19,672.68,678.72,578.27,412.69,456.50,485.16,552.75,544.64,519.59,500.75,545.96,554.35
"Swamp cabbage/Kangkong","....Isabela",90.00,115.00,93.00,94.00,104.00,101.00,108.00,107.00,100.00,103.72,81.00,80.40,80.35,1205.01,1278.91,1265.48,1341.69,1230.95,1330.04,1378.94,1116.83,1241.93,1162.66,1214.95,1247.51,1242.62,1174.14,1216.38,1121.00
"Swamp cabbage/Kangkong","....Nueva Vizcaya",5.43,4.10,5.00,7.79,8.40,8.30,8.10,10.00,7.50,24.75,25.90,27.00,16.50,377.01,265.37,236.60,465.00,530.00,549.12,560.21,519.22,531.85,501.54,482.69,488.07,494.76,485.10,494.32,495.08
"Swamp cabbage/Kangkong","....Quirino",104.04,104.04,109.56,128.38,130.06,147.45,147.45,160.48,146.25,147.20,148.16,148.20,129.00,179.72,155.83,130.84,133.80,139.30,154.50,168.00,120.00,119.88,122.50,133.50,128.25,125.22,132.89,138.85,147.02
"Swamp cabbage/Kangkong","..REGION III (CENTRAL LUZON)",60.53,89.20,92.80,94.20,103.90,79.32,82.31,120.60,117.91,92.52,132.11,153.65,207.50,507.69,547.30,672.06,769.85,907.44,1081.92,974.97,1039.33,1041.78,993.96,1000.59,1141.40,1182.42,1229.20,1328.85,1373.88
"Swamp cabbage/Kangkong","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,22.50,46.00,71.00,78.00,78.00,77.00,83.00,80.00,81.00,82.55,82.00,83.30,103.70,104.80,75.71,110.94,104.56
"Swamp cabbage/Kangkong","....Bataan",24.63,22.00,25.00,25.00,40.00,20.00,20.00,70.80,71.00,55.70,54.28,55.80,67.50,137.00,136.65,120.87,120.10,117.60,118.06,119.20,118.15,109.20,105.00,104.40,153.00,152.00,150.50,155.14,160.39
"Swamp cabbage/Kangkong","....Bulacan",12.80,33.40,34.00,35.40,40.10,35.16,40.15,31.00,26.10,16.00,56.00,75.00,95.00,278.00,281.00,410.00,503.00,638.00,802.00,694.00,758.00,765.00,720.00,725.50,788.00,828.00,904.89,952.39,963.00
"Swamp cabbage/Kangkong","....Nueva Ecija",20.00,30.00,30.00,30.00,20.00,20.00,18.00,14.00,16.00,16.00,17.00,18.00,17.65,36.89,48.30,52.50,57.54,63.13,66.80,69.35,69.66,71.08,71.96,72.23,81.20,81.74,80.95,80.53,85.09
"Swamp cabbage/Kangkong","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.40,22.34
"Swamp cabbage/Kangkong","....Tarlac",3.10,3.80,3.80,3.80,3.80,4.16,4.16,4.80,4.81,4.82,4.83,4.85,4.85,9.80,10.35,10.69,11.21,11.71,12.06,12.42,12.52,13.95,15.00,15.16,15.50,15.88,17.15,19.45,38.50
"Swamp cabbage/Kangkong","....Zambales",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Swamp cabbage/Kangkong","..REGION IV-A (CALABARZON)",1881.76,1673.96,1694.65,1748.09,1747.95,1751.50,1761.87,1762.65,1747.31,1992.40,2018.53,2087.56,2682.63,9514.45,8127.53,8089.52,7910.45,7628.79,7052.33,6839.71,6213.97,6623.04,6135.51,6150.81,5928.45,5448.73,5231.17,5285.43,5146.41
"Swamp cabbage/Kangkong","....Batangas",18.00,18.00,20.50,20.36,20.40,20.45,21.04,21.98,22.81,23.72,23.78,25.03,25.13,231.38,233.25,231.10,172.87,193.50,222.00,228.40,235.20,387.00,388.00,385.00,337.00,304.13,282.99,314.05,285.09
"Swamp cabbage/Kangkong","....Cavite",29.76,28.96,43.55,18.56,18.56,19.84,20.33,19.92,18.86,20.63,21.21,21.49,25.35,1338.81,1233.82,1216.72,1184.90,1204.84,1202.49,1187.51,873.80,886.05,777.54,763.68,738.10,742.73,789.10,715.02,625.24
"Swamp cabbage/Kangkong","....Laguna",4.00,2.00,2.10,2.14,2.16,2.18,2.21,2.21,2.19,6.60,6.47,8.52,9.56,1257.16,1032.82,1034.20,1023.18,1036.90,1043.16,1053.16,1024.83,1064.90,1039.38,1035.22,1024.68,792.00,748.25,773.88,789.66
"Swamp cabbage/Kangkong","....Quezon",1830.00,1625.00,1628.50,1627.02,1630.03,1630.30,1631.01,1631.27,1636.94,1859.61,1886.67,1950.82,2536.19,6431.38,5388.70,5345.30,5265.00,4894.25,4249.82,4032.30,3720.34,3922.09,3565.59,3573.91,3406.67,3227.82,3046.33,3157.18,3142.87
"Swamp cabbage/Kangkong","....Rizal",..,..,..,80.00,76.80,78.72,87.28,87.28,66.51,81.84,80.40,81.70,86.40,255.72,238.94,262.20,264.50,299.30,334.86,338.34,359.80,363.00,365.00,393.00,422.00,382.05,364.50,325.30,303.55
"Swamp cabbage/Kangkong","..MIMAROPA REGION",195.59,186.21,176.43,169.03,174.30,184.09,180.48,182.09,184.72,183.95,185.90,190.86,193.85,1460.19,1720.94,1768.17,1785.42,1805.45,1870.82,1937.75,1947.66,1980.83,2033.29,2056.83,2064.58,2052.39,1975.33,2109.74,2139.77
"Swamp cabbage/Kangkong","....Marinduque",29.09,35.86,26.90,22.37,24.26,25.47,29.37,31.51,35.56,36.66,38.87,39.65,40.05,466.86,469.34,475.79,470.42,463.94,468.70,479.56,468.62,461.25,474.75,486.30,479.79,468.08,405.64,337.60,324.58
"Swamp cabbage/Kangkong","....Occidental Mindoro",32.50,27.50,30.00,30.00,34.10,43.00,31.00,31.00,29.00,26.33,27.03,32.40,33.26,193.62,435.95,440.96,454.42,466.07,509.45,533.64,537.54,553.13,571.97,577.28,601.87,618.71,651.85,688.64,697.11
"Swamp cabbage/Kangkong","....Oriental Mindoro",76.60,80.10,75.58,72.61,71.51,71.16,75.43,82.91,82.91,82.90,82.05,81.83,81.80,234.46,226.83,244.25,245.73,250.73,254.20,274.76,283.56,291.50,299.02,302.72,303.05,295.83,259.25,392.01,422.14
"Swamp cabbage/Kangkong","....Palawan",56.40,42.75,43.45,43.45,43.81,43.83,44.05,35.85,36.09,36.56,36.41,35.00,36.00,406.96,425.35,440.60,444.10,452.53,461.02,466.35,473.95,482.62,489.50,493.85,499.95,500.23,497.89,527.56,529.70
"Swamp cabbage/Kangkong","....Romblon",1.00,..,0.50,0.60,0.61,0.63,0.63,0.82,1.17,1.49,1.54,2.00,2.75,158.29,163.47,166.57,170.75,172.18,177.45,183.44,183.99,192.33,198.05,196.68,179.92,169.54,160.70,163.93,166.24
"Swamp cabbage/Kangkong","..REGION V (BICOL REGION)",2772.05,2777.10,2694.56,2718.89,2764.49,2514.95,2592.52,2231.91,2192.27,2234.02,2176.11,2223.41,2346.12,4431.42,4376.96,4474.24,4569.41,4742.82,4904.19,4820.47,4774.63,4710.16,4634.74,4467.61,3927.27,3967.64,3733.86,3727.79,3874.02
"Swamp cabbage/Kangkong","....Albay",1968.75,1968.75,1875.00,1875.00,1875.00,1650.00,1650.00,1187.00,1187.00,1218.72,1216.47,1239.01,1319.99,2520.27,2412.98,2469.90,2472.01,2575.80,2610.24,2460.00,2358.60,2207.54,2075.54,1867.99,1346.81,1397.65,1231.16,1061.98,1091.76
"Swamp cabbage/Kangkong","....Camarines Norte",109.00,110.90,112.70,112.88,129.60,133.81,146.91,173.79,159.50,163.76,186.10,214.00,219.00,410.06,413.55,425.50,431.30,443.70,447.70,455.00,447.00,461.00,450.00,446.00,448.28,438.29,400.88,510.03,594.21
"Swamp cabbage/Kangkong","....Camarines Sur",255.00,275.20,307.86,307.86,316.25,275.13,341.29,434.48,400.00,388.00,291.00,291.00,295.26,585.78,582.97,613.11,635.65,658.25,730.44,761.20,770.29,800.14,820.35,835.51,820.24,841.16,839.29,886.79,926.71
"Swamp cabbage/Kangkong","....Catanduanes",182.30,182.25,187.00,187.00,195.50,195.50,188.60,174.30,196.80,204.94,209.33,201.65,206.35,345.14,320.18,327.68,358.26,331.62,343.47,333.21,346.93,341.10,345.45,359.00,355.50,354.85,368.57,338.10,316.52
"Swamp cabbage/Kangkong","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.60,2.85,2.28,2.64,8.69,12.50,13.08,13.30,13.30,13.77,14.25
"Swamp cabbage/Kangkong","....Sorsogon",257.00,240.00,212.00,236.15,248.14,260.51,265.72,262.34,248.97,258.60,273.21,277.75,305.52,570.17,647.28,638.05,672.19,733.45,769.74,808.21,849.53,897.74,934.71,946.61,943.36,922.39,880.65,917.12,930.57
"Swamp cabbage/Kangkong","..REGION VI (WESTERN VISAYAS)",8370.24,6754.59,6772.00,6503.49,6740.18,6546.98,6474.40,6637.27,6521.61,6758.70,6859.25,7031.42,7147.26,7032.20,8003.70,8510.48,9053.99,9127.21,9355.05,9118.27,9035.71,9152.68,9156.81,8472.29,7814.17,7436.27,7169.61,6801.91,6878.63
"Swamp cabbage/Kangkong","....Aklan",2580.00,2250.00,2250.00,2280.00,2340.00,2274.45,2289.23,2377.70,2396.29,2419.58,2345.71,2343.13,2256.70,2107.97,2206.44,2227.93,2249.24,2247.60,2268.11,2277.69,2225.60,2231.75,2205.15,2106.12,1696.41,1704.80,1627.93,1462.30,1410.59
"Swamp cabbage/Kangkong","....Antique",48.50,95.60,48.12,47.96,49.13,47.76,49.92,50.93,50.98,51.43,51.81,52.04,283.78,294.69,305.57,431.87,553.34,659.02,740.40,867.63,887.95,931.50,920.79,852.80,806.48,792.62,760.22,727.18,772.80
"Swamp cabbage/Kangkong","....Capiz",72.00,69.00,120.00,124.93,129.81,122.44,109.91,102.87,114.12,117.29,120.58,120.68,120.10,118.42,497.12,526.81,540.00,597.80,614.00,649.21,656.42,677.80,726.30,760.87,726.00,682.97,676.50,634.33,595.40
"Swamp cabbage/Kangkong","....Guimaras",621.00,612.50,612.00,592.00,579.00,572.00,549.32,668.60,638.70,671.46,705.91,730.00,730.00,700.00,795.00,812.00,864.00,782.21,753.00,697.00,612.00,540.81,488.79,455.21,425.66,362.76,296.20,274.50,233.25
"Swamp cabbage/Kangkong","....Iloilo",4453.85,3261.60,3168.87,2873.69,3019.53,2890.24,2810.48,2674.33,2566.74,2735.03,2859.46,2951.15,2921.07,2940.37,3135.33,3219.87,3453.71,3483.28,3556.50,3137.25,3190.00,3288.00,3320.00,2797.00,2645.00,2384.86,2278.50,2136.50,2282.75
"Swamp cabbage/Kangkong","....Negros Occidental",594.89,465.89,573.01,584.92,622.71,640.09,665.54,762.84,754.79,763.91,775.78,834.43,835.63,870.75,1064.24,1292.00,1393.70,1357.30,1423.04,1489.49,1463.74,1482.82,1495.78,1500.29,1514.62,1508.26,1530.26,1567.10,1583.84
"Swamp cabbage/Kangkong","..REGION VII (CENTRAL VISAYAS)",1155.28,1140.29,1108.85,1064.05,1051.43,1021.99,1047.22,798.48,940.88,960.07,970.67,971.09,922.27,1716.28,2541.23,2499.76,2736.13,2820.50,3339.15,3235.50,2804.79,1665.28,1597.45,1621.48,1478.47,1386.91,1310.75,1422.19,1406.55
"Swamp cabbage/Kangkong","....Bohol",128.00,127.23,135.60,141.00,163.20,173.60,173.60,175.06,172.97,174.65,175.64,178.65,183.89,342.78,1142.78,1121.67,1300.20,1393.52,1635.40,1401.13,1223.65,608.88,473.75,440.01,269.64,255.60,235.49,276.90,252.46
"Swamp cabbage/Kangkong","....Cebu",784.00,760.00,720.00,680.00,640.00,600.00,560.00,325.00,480.00,480.91,477.54,462.02,399.59,709.09,404.98,394.18,396.39,396.09,444.52,492.88,461.14,365.61,415.62,452.08,470.72,451.99,444.72,452.66,464.08
"Swamp cabbage/Kangkong","....Negros Oriental",240.00,250.00,250.00,240.00,245.00,245.00,310.00,295.00,285.00,301.21,314.16,327.05,335.60,657.98,986.94,977.23,1032.62,1023.51,1248.90,1329.56,1109.22,679.35,697.33,718.41,727.00,668.41,620.39,681.84,678.95
"Swamp cabbage/Kangkong","....Siquijor",3.28,3.06,3.25,3.05,3.23,3.39,3.62,3.42,2.91,3.30,3.33,3.36,3.19,6.43,6.53,6.68,6.92,7.38,10.33,11.93,10.78,11.44,10.75,10.98,11.11,10.91,10.15,10.79,11.06
"Swamp cabbage/Kangkong","..REGION VIII (EASTERN VISAYAS)",1859.17,1849.69,1857.66,1867.80,1829.56,1999.58,2177.21,1857.64,1620.94,1950.97,1964.37,1516.64,1566.89,10211.94,11859.58,12007.77,12065.10,12239.51,12461.84,12688.01,12340.08,11695.79,9732.36,8473.08,7015.71,7089.26,6770.33,6316.54,6161.62
"Swamp cabbage/Kangkong","....Biliran",..,..,..,..,12.35,12.63,12.63,12.61,12.75,12.77,12.79,12.75,12.51,76.00,125.09,128.00,181.80,213.00,213.30,200.10,158.30,134.00,100.50,70.05,61.18,55.28,53.07,48.00,35.20
"Swamp cabbage/Kangkong","....Eastern Samar",1.36,1.28,1.24,1.23,1.25,1.26,1.40,2.80,2.89,2.90,2.91,2.91,2.91,18.58,19.10,19.65,20.55,21.55,22.45,22.91,23.68,24.02,24.70,24.90,23.50,23.99,22.83,19.69,17.13
"Swamp cabbage/Kangkong","....Leyte",832.51,790.41,820.00,779.00,719.41,845.08,993.91,660.40,525.10,1080.00,1098.47,1128.93,1169.68,7657.41,7767.90,7826.95,7887.45,7972.08,8114.98,8360.88,8077.20,7547.10,6900.06,5863.75,4811.97,5035.45,4758.91,4361.03,4225.88
"Swamp cabbage/Kangkong","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,16.00,16.45,106.90,109.81,120.74,122.75,128.21,132.61,137.52,141.90,146.67,128.30,133.62,137.16,129.05,126.60,128.72,130.07
"Swamp cabbage/Kangkong","....Samar",989.80,1022.80,999.02,1048.97,1069.96,1086.01,1096.87,1107.83,1014.02,715.36,704.00,204.00,208.08,1316.26,2797.52,2851.02,2828.90,2849.67,2853.50,2864.60,2904.00,2970.00,1995.00,1967.80,1624.00,1512.00,1480.00,1435.00,1427.00
"Swamp cabbage/Kangkong","....Southern Leyte",35.50,35.20,37.40,38.60,26.60,54.60,72.40,74.00,66.18,139.95,146.21,152.06,157.26,1036.79,1040.16,1061.41,1023.65,1055.00,1125.00,1102.00,1035.00,874.00,583.80,412.96,357.90,333.49,328.92,324.10,326.34
"Swamp cabbage/Kangkong","..REGION IX (ZAMBOANGA PENINSULA)",425.79,515.78,738.82,1165.80,1964.06,2673.17,2575.72,2181.64,3228.89,3753.34,4068.70,4102.00,3053.45,5304.74,5802.86,6148.30,6465.74,6347.86,6452.41,6440.23,5929.03,5712.18,5631.27,5479.97,5586.97,5562.32,4562.59,3822.18,3567.56
"Swamp cabbage/Kangkong","....Zamboanga del Norte",310.79,378.78,597.60,1024.01,1818.15,2474.99,2367.63,1962.60,3000.50,3508.12,3810.52,3836.12,2769.84,4801.02,5189.31,5483.05,5788.31,5632.43,5688.34,5647.29,5122.96,4863.65,4739.36,4186.54,4139.16,4062.46,3240.11,2459.76,2197.76
"Swamp cabbage/Kangkong","....Zamboanga del Sur",20.00,20.00,19.62,19.92,20.38,20.42,20.42,21.59,21.07,22.62,32.98,24.33,37.87,98.23,110.02,118.38,131.28,139.60,177.07,176.61,189.78,207.18,215.38,501.77,641.72,690.06,774.22,807.39,788.97
"Swamp cabbage/Kangkong","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,14.91,15.20,25.19,26.38,27.08,27.26,29.54,31.53,35.12,37.14,61.03,91.67,115.86,113.50,110.19,123.87,127.90,131.46
"Swamp cabbage/Kangkong","......City of Zamboanga",95.00,117.00,121.60,121.87,125.53,177.76,187.67,197.45,207.32,222.60,225.20,226.64,230.55,380.30,477.15,519.79,518.89,546.29,555.47,581.21,579.15,580.32,584.86,675.80,692.59,699.61,424.39,427.13,449.37
"Swamp cabbage/Kangkong","..REGION X (NORTHERN MINDANAO)",1618.85,1713.65,1885.70,1686.77,2398.26,2481.23,2479.60,2062.13,1439.61,1538.30,1406.32,1422.67,1419.10,3367.51,3456.63,3546.56,3614.64,3653.74,3709.75,3407.70,3419.54,3481.76,3591.12,3569.06,3463.37,3444.23,3497.78,3611.92,3704.73
"Swamp cabbage/Kangkong","....Bukidnon",235.00,275.10,274.90,275.15,300.20,300.20,300.20,280.00,276.00,282.10,285.00,285.26,304.20,1054.01,1052.72,1060.00,1083.00,1075.00,860.00,820.00,750.00,695.00,702.00,673.00,630.00,610.00,625.00,652.00,675.00
"Swamp cabbage/Kangkong","....Camiguin",62.35,65.40,70.00,70.00,70.00,80.00,90.00,90.00,100.00,76.26,30.15,30.61,31.05,68.25,70.88,73.50,80.50,83.70,99.91,112.38,116.01,119.56,122.12,122.46,120.12,122.38,129.03,141.47,141.58
"Swamp cabbage/Kangkong","....Lanao del Norte",159.50,190.00,190.50,191.52,191.15,264.12,274.88,275.89,276.71,304.68,202.30,220.30,222.50,775.00,785.53,798.53,816.00,842.30,849.50,904.00,956.00,978.00,1010.00,950.00,962.00,951.00,963.25,977.50,998.55
"Swamp cabbage/Kangkong","....Misamis Occidental",140.00,150.15,150.30,150.10,156.91,156.91,134.52,216.24,186.90,262.00,262.05,255.00,258.80,461.62,486.42,485.30,494.43,457.78,537.05,575.70,599.23,660.20,682.00,683.60,691.25,700.00,697.00,712.70,724.10
"Swamp cabbage/Kangkong","....Misamis Oriental",1022.00,1033.00,1200.00,1000.00,1680.00,1680.00,1680.00,1200.00,600.00,613.26,626.81,631.50,602.55,1008.63,1061.08,1129.23,1140.71,1194.96,1363.29,995.62,998.30,1029.00,1075.00,1140.00,1060.00,1060.85,1083.50,1128.25,1165.50
"Swamp cabbage/Kangkong","..REGION XI (DAVAO REGION)",207.81,216.48,246.21,260.35,272.64,286.29,285.51,296.32,275.18,330.81,611.02,742.62,805.52,3563.53,3896.61,3990.72,4123.09,4213.15,4232.23,4266.52,4290.80,4401.58,4422.85,4458.91,4636.22,4542.58,4425.97,4476.90,4461.91
"Swamp cabbage/Kangkong","....Compostela Valley",..,..,..,..,..,..,..,..,..,10.68,24.11,25.89,28.76,161.66,205.81,234.70,277.80,294.27,301.34,314.13,316.78,324.89,328.06,326.32,388.25,394.79,350.94,345.16,345.38
"Swamp cabbage/Kangkong","....Davao del Norte",19.39,19.10,22.60,22.94,24.09,24.99,26.64,27.02,23.14,16.03,94.18,160.18,162.99,708.04,966.86,1021.68,1079.66,1126.76,1162.65,1200.17,1215.37,1240.00,1243.81,1242.18,1271.55,1288.10,1298.05,1317.49,1314.94
"Swamp cabbage/Kangkong","....Davao del Sur",88.21,89.00,100.00,101.88,100.00,107.34,100.24,112.75,92.79,131.62,261.21,293.20,290.03,1242.03,1257.75,1262.65,1273.41,1286.76,1268.54,1277.88,1297.04,1313.59,1329.33,1411.31,1410.02,1332.69,1333.48,1348.42,1353.48
"Swamp cabbage/Kangkong","....Davao Oriental",64.00,69.00,86.00,99.00,107.00,111.00,115.00,115.00,120.00,128.90,143.45,155.28,212.54,979.97,995.21,996.44,1013.13,1020.11,1009.33,989.73,968.49,988.60,978.20,927.55,974.98,921.09,854.18,858.45,834.09
"Swamp cabbage/Kangkong","......City of Davao",36.21,39.38,37.61,36.53,41.55,42.96,43.64,41.55,39.26,43.57,88.07,108.07,111.21,471.83,470.98,475.25,479.09,485.25,490.37,484.61,493.12,534.50,543.45,551.55,591.42,605.91,589.32,607.38,614.02
"Swamp cabbage/Kangkong","..REGION XII (SOCCSKSARGEN)",622.60,552.24,533.72,574.46,1664.36,1999.77,2249.48,2271.18,2668.08,3224.75,2973.34,3167.16,3206.12,3312.16,4364.51,4512.10,4675.73,4773.51,5091.03,5241.19,5237.94,5375.53,5461.35,5517.05,5647.81,5556.48,5291.74,5271.35,4982.17
"Swamp cabbage/Kangkong","....Cotabato",460.00,390.00,373.80,411.61,1500.00,1836.00,2080.00,2100.00,2500.00,3003.86,2735.04,2926.50,2976.25,2083.27,2816.00,2948.81,3073.50,3180.73,3340.39,3459.01,3553.47,3710.38,3822.65,3875.66,3988.73,3940.89,3836.94,3821.88,3506.36
"Swamp cabbage/Kangkong","....Sarangani",..,..,..,1.13,1.70,2.27,2.88,3.48,2.94,10.32,16.07,18.00,21.25,224.00,337.30,337.50,342.50,349.50,362.20,366.00,343.65,363.00,359.75,341.00,334.00,325.00,268.00,289.00,295.55
"Swamp cabbage/Kangkong","....Sultan Kudarat",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,193.42,204.08,204.08,188.50,781.85,779.75,695.95,719.86,733.68,752.19,763.28,745.94,751.17,754.32,757.49,754.42,752.29,703.82,709.63,751.16
"Swamp cabbage/Kangkong","....South Cotabato",12.60,12.24,9.92,11.72,12.65,11.50,16.60,17.70,15.14,17.15,18.16,18.58,20.12,223.04,431.46,529.84,539.87,509.60,636.25,652.90,594.88,550.98,524.63,542.90,570.66,538.30,482.98,450.84,429.10
"Swamp cabbage/Kangkong","..REGION XIII (CARAGA)",1500.22,1452.00,1587.53,1644.85,1871.40,1938.87,2081.48,1932.84,2530.60,1702.47,1701.31,1779.48,1842.48,1870.65,1873.50,1887.73,1859.71,2033.55,1924.71,1878.80,1828.45,1634.55,1546.30,1390.18,1381.86,1269.50,1241.68,1364.72,1417.77
"Swamp cabbage/Kangkong","....Agusan del Norte",240.22,231.90,231.53,226.90,231.60,238.29,257.38,225.96,226.64,239.27,240.96,249.23,288.92,299.46,319.73,316.68,267.11,285.00,290.70,250.90,220.44,249.60,266.91,269.95,240.86,212.50,217.00,215.50,207.00
"Swamp cabbage/Kangkong","....Agusan del Sur",400.00,355.10,635.00,666.75,952.00,968.00,1004.00,1004.00,1750.00,799.81,800.00,855.00,875.06,882.29,865.69,875.55,887.00,1011.05,871.01,899.89,886.75,832.61,977.69,849.23,902.50,851.97,809.31,931.44,1006.27
"Swamp cabbage/Kangkong","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.75,9.10,8.10,6.81,5.42,5.16
"Swamp cabbage/Kangkong","....Surigao del Norte",729.00,740.00,604.00,634.20,575.00,614.38,687.50,603.58,477.97,600.89,589.35,603.00,605.00,615.00,614.76,621.00,629.00,646.00,665.50,647.70,632.48,461.02,210.00,163.25,133.00,110.05,101.67,106.69,97.22
"Swamp cabbage/Kangkong","....Surigao del Sur",131.00,125.00,117.00,117.00,112.80,118.20,132.60,99.30,76.00,62.50,71.00,72.25,73.50,73.90,73.32,74.50,76.60,91.50,97.50,80.31,88.78,91.32,91.70,95.00,96.40,86.88,106.89,105.67,102.11
"Swamp cabbage/Kangkong","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",58.64,57.51,57.84,57.68,58.36,63.64,64.82,64.29,73.68,80.81,85.72,84.66,108.57,6134.32,6045.65,12859.47,14056.49,15320.60,15964.30,16305.76,16506.79,16452.43,16856.63,16956.44,17097.19,17177.37,17452.05,17645.20,17900.83
"Swamp cabbage/Kangkong","....Basilan",2.60,2.40,2.61,2.66,2.94,2.91,3.05,3.03,3.18,4.39,5.98,6.10,5.45,293.47,303.58,304.57,310.36,315.88,322.21,348.93,343.60,353.66,360.58,363.84,361.25,359.00,341.50,349.28,359.81
"Swamp cabbage/Kangkong","....Lanao del Sur",0.24,0.50,0.23,0.12,0.12,0.12,0.14,0.14,0.15,0.18,0.23,0.23,0.26,889.48,678.17,259.80,151.00,148.40,144.30,135.70,131.75,135.75,128.59,124.15,130.35,130.44,130.93,131.15,134.37
"Swamp cabbage/Kangkong","....Maguindanao",43.75,42.70,42.70,42.70,43.02,43.57,44.87,44.31,53.19,56.79,59.12,59.22,83.98,3933.11,4070.00,11300.00,12603.00,13900.00,14650.00,15153.00,15455.00,15467.00,15910.00,16053.00,16214.00,16308.20,16630.30,16830.00,17082.00
