"Other Crops: Volume of Production, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Lanzones","..REGION X (NORTHERN MINDANAO)",4812.00,4604.00,5861.05,4038.08,4770.10,6887.10,10524.01,17733.83,17853.51,207.26,215.06,696.66,601.89,1523.21,1229.48,2717.95,1948.17,3626.72,1236.33,4447.56,4779.15,1071.80,5397.82,5519.14,4577.04,7369.39,5600.01,2631.09,3803.05
"Lanzones","....Bukidnon",80.00,80.00,80.05,80.08,80.10,80.10,80.01,80.01,80.81,7.00,8.00,10.81,11.70,11.79,4.34,6.00,6.35,60.00,..,130.00,161.00,54.00,12.00,11.00,8.00,11.50,12.50,11.10,12.70
"Lanzones","....Camiguin",4352.00,4124.00,5361.00,3538.00,4246.00,6363.00,10000.00,15872.00,16353.66,35.70,26.28,313.04,50.00,850.30,575.25,1820.00,1076.95,1831.00,170.74,922.18,2931.94,374.05,3052.73,2971.64,3361.64,4618.54,2923.52,445.26,1506.40
"Lanzones","....Lanao del Norte",..,..,..,..,..,..,..,188.82,225.15,155.51,149.19,154.00,178.55,189.12,190.97,193.85,197.20,200.90,187.80,351.00,414.00,391.50,403.20,407.00,410.40,408.50,345.49,260.43,262.20
"Lanzones","....Misamis Occidental",..,..,..,..,..,..,..,1149.00,934.02,6.05,10.85,158.82,299.34,391.88,409.10,409.10,431.97,450.25,426.23,508.98,582.21,242.25,254.89,259.50,267.00,273.35,273.50,270.80,302.00
"Lanzones","....Misamis Oriental",380.00,400.00,420.00,420.00,444.00,444.00,444.00,444.00,259.87,3.00,20.74,60.00,62.30,80.13,49.82,289.00,235.70,1084.57,451.56,2535.40,690.00,10.00,1675.00,1870.00,530.00,2057.50,2045.00,1643.50,1719.75
"Lanzones","..REGION XI (DAVAO REGION)",5142.74,5530.98,5553.89,5615.69,6297.91,7005.89,6129.26,6934.07,9360.67,196.89,327.08,453.29,1512.30,2101.37,2158.21,5483.43,2344.75,6077.71,2501.80,1985.27,3951.70,1282.72,1086.90,581.10,639.78,529.73,430.55,210.16,577.63
"Lanzones","....Compostela Valley",..,..,..,..,..,..,..,..,..,153.60,194.19,212.64,384.62,968.40,1018.92,4015.22,1602.17,4325.05,1229.00,760.93,2509.37,1166.14,814.71,299.11,325.10,126.49,53.57,38.78,203.48
"Lanzones","....Davao del Norte",3755.82,3995.55,3917.21,4038.36,4647.13,5204.43,4327.95,4975.15,5003.40,43.29,97.70,98.13,145.75,147.42,128.99,348.88,55.14,296.88,229.69,243.55,286.44,82.79,31.34,38.25,55.00,94.02,98.78,90.76,97.70
"Lanzones","....Davao del Sur",699.33,829.92,931.16,780.51,533.32,584.14,546.22,502.17,3013.02,..,1.95,2.13,94.55,96.25,99.22,123.77,93.03,513.60,283.86,282.92,313.63,12.84,11.87,11.97,18.33,21.59,22.32,15.96,16.29
"Lanzones","....Davao Oriental",14.00,18.20,18.40,20.00,22.00,26.00,28.00,28.60,30.12,..,8.24,10.38,11.94,11.87,8.32,25.68,27.06,24.92,23.80,21.34,22.01,18.78,15.14,10.63,10.60,12.55,12.08,11.66,12.01
"Lanzones","......City of Davao",673.59,687.31,687.11,776.82,1095.46,1191.33,1227.09,1428.15,1314.12,..,25.00,130.00,875.45,877.44,902.75,969.88,567.35,917.26,735.45,676.53,820.25,2.17,213.84,221.14,230.75,275.08,243.80,53.00,248.15
"Lanzones","..REGION XII (SOCCSKSARGEN)",271.23,312.11,313.05,344.12,351.24,507.11,474.44,690.75,998.45,46.74,395.45,478.91,921.84,1007.74,1075.18,1270.66,542.72,1243.54,251.52,333.14,930.93,214.96,352.98,456.90,718.48,758.36,501.87,254.94,552.30
"Lanzones","....Cotabato",243.75,283.50,281.25,292.50,292.50,364.00,312.00,327.60,640.84,31.12,60.73,61.19,505.43,636.00,737.87,886.36,208.24,876.19,60.36,115.68,677.67,3.79,149.92,174.72,391.77,421.16,204.97,..,265.40
"Lanzones","....Sarangani",..,..,..,15.11,15.11,15.11,16.09,16.09,16.33,13.07,16.06,62.49,52.88,48.07,56.85,59.96,49.90,51.70,51.83,56.37,87.75,95.36,97.45,104.41,102.37,102.58,98.00,94.20,98.00
"Lanzones","....Sultan Kudarat",3.85,4.80,4.20,5.61,7.59,10.85,14.70,15.70,13.15,2.55,3.10,4.96,6.25,11.05,6.17,34.60,31.42,32.61,13.88,15.10,18.77,4.18,12.54,14.17,15.72,17.05,13.00,0.25,15.96
"Lanzones","....South Cotabato",23.63,23.81,27.60,30.90,36.04,117.14,131.66,331.36,328.12,..,315.56,350.27,357.28,312.62,274.29,289.74,253.16,283.04,125.45,145.99,146.74,111.63,93.07,163.60,208.62,217.57,185.90,160.49,172.95
"Lanzones","..REGION XIII (CARAGA)",384.10,424.98,461.05,465.09,531.41,605.54,489.67,848.55,1170.60,74.77,834.71,813.78,853.47,847.08,916.66,342.48,335.09,75.17,110.59,108.01,193.85,60.48,56.08,195.21,319.18,587.50,614.15,607.14,589.28
"Lanzones","....Agusan del Norte",107.96,108.10,108.50,108.60,108.95,108.95,108.95,252.00,257.04,..,..,10.00,37.50,39.48,89.14,11.18,..,..,..,..,13.00,1.90,6.05,62.42,64.50,74.76,59.00,..,46.26
"Lanzones","....Agusan del Sur",238.00,275.93,308.75,315.00,385.50,463.23,337.50,539.00,862.40,..,776.50,737.68,748.07,736.59,751.32,268.00,271.59,12.67,51.19,49.26,116.20,35.15,47.06,117.24,231.53,488.06,532.82,582.46,520.13
"Lanzones","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.23,..,..,0.24,..,0.15
"Lanzones","....Surigao del Norte",20.14,22.95,25.80,27.09,18.96,18.96,18.02,31.95,25.56,30.67,32.21,33.00,35.00,37.00,40.00,38.00,36.00,37.50,37.90,39.22,46.17,23.43,2.97,3.32,6.15,7.30,6.49,5.14,4.00
"Lanzones","....Surigao del Sur",18.00,18.00,18.00,14.40,18.00,14.40,25.20,25.60,25.60,44.10,26.00,33.10,32.90,34.00,36.20,25.30,27.50,25.00,21.50,19.53,18.48,..,..,12.00,17.00,17.38,15.60,19.54,18.74
"Lanzones","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",27720.00,29900.00,30597.00,31208.94,48166.82,48154.63,48592.54,49181.09,47066.24,46466.02,38145.91,37668.98,35657.24,39902.77,38811.64,38970.67,38105.12,38340.76,344.00,6005.40,25277.80,170.67,4723.96,25718.58,3589.03,3386.17,3035.34,2154.97,2305.42
"Lanzones","....Basilan",..,..,..,..,..,..,150.00,150.00,156.42,..,..,245.85,268.03,300.59,264.98,238.48,123.32,367.63,..,4.60,327.23,..,0.55,505.35,600.00,625.00,575.00,..,14.42
"Lanzones","....Lanao del Sur",..,..,..,..,..,..,285.77,285.77,291.80,140.93,151.79,94.67,85.40,1215.63,362.85,362.15,350.50,354.00,344.00,330.00,343.00,170.67,291.88,289.88,283.63,298.28,299.01,175.71,178.50
"Lanzones","....Maguindanao",..,..,..,..,..,..,..,141.57,149.47,24.62,27.73,30.51,39.34,45.35,43.10,41.92,36.00,34.00,..,3.00,3.95,..,0.50,1.00,2.10,10.00,8.82,7.30,9.70
"Lanzones","....Sulu",27720.00,29900.00,30597.00,31208.94,48166.82,47936.27,47936.27,48348.00,46210.80,46300.47,37966.38,37280.50,35230.07,38304.40,38115.30,38303.80,37595.30,37562.25,..,5665.50,24600.00,..,4430.00,24920.00,2700.00,2450.00,2150.00,1970.00,2100.00
"Lanzones","....Tawi-tawi",..,..,..,..,..,218.36,220.50,255.75,257.75,..,..,17.45,34.40,36.81,25.41,24.32,..,22.88,..,2.30,3.62,..,1.03,2.35,3.30,2.89,2.50,1.96,2.80
"Mandarin","PHILIPPINES",22531.61,22418.51,20877.69,20279.24,20480.09,20656.71,27114.40,27192.45,23997.12,24378.03,19083.12,19625.98,20423.36,20265.72,19898.33,20359.81,24879.77,25281.12,22742.80,20375.81,18782.53,17697.09,16755.38,15286.98,14045.23,14063.73,13243.27,12907.74,11880.40
"Mandarin","..CORDILLERA ADMINISTRATIVE REGION (CAR)",235.19,254.25,251.23,281.36,302.23,302.79,853.81,824.66,802.26,811.78,813.17,891.21,887.46,875.77,872.68,885.44,868.61,888.77,884.88,877.98,796.27,796.85,807.83,845.54,889.95,872.20,711.21,653.91,564.27
"Mandarin","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,5.00,6.45,9.35,10.50,14.00,26.00,28.25,32.65,37.25,33.00,41.00,71.50,100.72,107.70,83.51,86.27,72.33
"Mandarin","....Benguet",200.00,222.00,220.33,252.11,272.27,272.50,822.24,792.27,770.73,779.59,780.22,781.53,782.99,775.16,767.40,759.72,735.83,724.36,717.12,709.95,630.81,616.47,611.93,619.02,629.43,576.51,458.53,418.00,345.00
"Mandarin","....Ifugao",24.99,20.25,19.50,20.13,20.38,20.97,21.40,22.14,22.94,24.03,24.51,24.94,25.20,24.81,25.30,25.37,25.67,27.30,30.79,33.54,30.26,30.92,28.84,28.37,28.90,26.99,27.47,29.50,19.86
"Mandarin","....Kalinga",10.20,12.00,11.40,9.12,9.58,9.32,10.18,10.25,8.58,8.16,8.44,8.73,9.18,9.35,10.13,11.30,11.35,12.41,12.72,12.98,12.24,12.85,15.75,14.00,13.00,11.30,3.75,6.50,2.72
"Mandarin","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,76.00,65.10,60.00,60.50,78.55,81.76,98.70,96.00,88.86,85.71,103.61,110.31,112.65,117.90,149.70,137.95,113.64,124.36
"Mandarin","..REGION I (ILOCOS REGION)",12.40,16.90,16.90,10.37,10.50,13.21,18.97,13.44,11.75,11.74,11.95,12.40,10.39,9.63,10.73,10.56,10.71,11.00,11.26,11.30,11.25,11.44,11.77,11.94,12.04,12.30,12.58,12.78,10.20
"Mandarin","....Ilocos Norte",12.40,16.90,16.90,10.37,10.50,13.21,18.97,13.44,11.75,11.74,11.95,12.40,10.39,9.63,9.43,9.18,9.22,9.22,9.39,9.55,9.64,9.95,10.39,10.60,10.75,11.00,11.10,11.31,8.67
"Mandarin","....Ilocos Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....La Union",..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30,1.38,1.50,1.78,1.87,1.76,1.61,1.49,1.38,1.34,1.29,1.31,1.48,1.47,1.53
"Mandarin","....Pangasinan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION II (CAGAYAN VALLEY)",196.37,195.31,199.54,203.96,191.99,194.38,5896.29,4592.38,3028.54,3170.69,3287.48,3083.87,3468.22,3422.40,2881.07,3164.22,10344.24,10733.27,9821.40,9424.82,8154.78,7634.32,7331.52,6828.76,6166.07,6446.27,5915.03,5838.98,5409.51
"Mandarin","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.90,7.16,3.67,0.70,0.22,0.09,0.10
"Mandarin","....Cagayan",22.67,23.72,23.74,24.98,25.78,28.00,4318.96,3581.16,2111.81,2066.23,2154.76,1941.81,2079.09,1962.04,1388.00,1553.97,1838.67,1886.73,1113.62,716.47,891.03,915.42,871.08,832.92,772.82,799.91,652.81,652.04,356.56
"Mandarin","....Isabela",39.52,45.98,46.51,60.23,44.83,44.82,360.68,637.50,350.00,385.64,106.99,101.64,99.56,88.36,79.67,242.56,433.42,543.94,556.26,553.77,471.02,424.64,425.52,453.94,476.00,492.72,477.65,480.69,437.03
"Mandarin","....Nueva Vizcaya",129.43,124.11,127.79,117.69,120.28,120.46,311.85,368.14,257.70,328.72,311.00,289.66,540.57,742.00,720.40,688.29,7281.75,7533.00,7465.12,7364.58,6176.33,5815.00,5582.77,5084.44,4449.58,4710.94,4412.25,4298.53,4218.91
"Mandarin","....Quirino",4.75,1.50,1.50,1.05,1.10,1.10,904.80,5.58,309.03,390.10,714.72,750.75,749.00,630.00,693.00,679.40,790.40,769.60,686.40,790.00,616.40,479.26,435.25,450.30,464.00,442.00,372.10,407.63,396.91
"Mandarin","..REGION III (CENTRAL LUZON)",15.12,16.41,18.50,15.82,13.21,13.21,856.50,891.85,809.94,1145.95,763.47,929.88,1197.58,1090.81,1288.19,1604.99,1231.49,1281.56,1293.58,1203.05,1163.66,1007.58,903.40,725.20,640.82,584.68,535.90,557.51,341.57
"Mandarin","....Aurora",..,..,..,..,..,..,842.40,876.10,800.20,1128.38,748.87,911.28,1174.98,1059.06,1246.51,1555.00,1181.50,1231.60,1243.40,1161.30,1122.00,966.23,863.15,686.58,598.65,541.52,472.80,494.43,280.45
"Mandarin","....Bataan",4.62,4.68,6.60,6.22,6.01,6.01,8.10,7.85,7.14,1.57,0.60,0.60,0.60,1.75,1.68,1.99,1.99,1.96,1.93,1.75,1.66,1.35,1.25,1.18,1.17,1.16,1.10,1.08,1.12
"Mandarin","....Bulacan",10.50,11.73,11.90,9.60,7.20,7.20,6.00,7.90,2.60,16.00,14.00,18.00,22.00,30.00,40.00,48.00,48.00,48.00,48.25,40.00,40.00,40.00,39.00,37.44,41.00,42.00,62.00,62.00,60.00
"Mandarin","....Nueva Ecija",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Tarlac",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Zambales",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION IV-A (CALABARZON)",6357.83,6430.72,6908.33,5873.36,6103.09,6378.63,5815.04,6529.50,6561.89,6499.57,6828.62,7307.52,7265.62,7188.23,7144.13,7002.56,5007.79,5290.95,5021.83,4987.55,4903.75,4745.87,4656.23,4170.07,3787.17,3661.62,3745.84,3662.89,3589.55
"Mandarin","....Batangas",175.52,222.00,233.10,221.12,180.00,200.00,180.00,181.80,145.44,152.71,165.43,115.80,114.29,106.40,150.00,160.00,120.00,350.00,470.00,510.00,521.00,495.00,490.00,185.00,95.00,115.00,117.77,143.57,128.62
"Mandarin","....Cavite",64.75,66.00,67.64,71.02,62.35,52.00,56.42,52.51,54.09,50.28,50.38,52.29,51.00,51.64,50.58,52.29,33.29,32.40,30.68,34.40,30.00,29.40,18.00,17.64,17.10,17.70,18.76,19.89,19.41
"Mandarin","....Laguna",5162.56,5172.72,5223.59,4201.23,4520.74,4692.63,3988.73,4307.83,3877.05,3605.65,3601.36,3529.34,3451.34,3365.74,3299.40,2945.27,2614.50,2520.55,2443.50,2451.60,2450.50,2498.21,2510.70,2512.13,2508.68,2520.55,2617.32,2508.21,2504.06
"Mandarin","....Quezon",955.00,970.00,1384.00,1380.00,1340.00,1434.00,1589.89,1987.36,2485.32,2650.42,2969.61,3570.10,3608.99,3622.15,3601.05,3801.00,2200.00,2353.00,2043.35,1958.15,1868.10,1687.26,1599.53,1410.30,1123.39,964.36,946.19,961.88,910.04
"Mandarin","....Rizal",..,..,..,..,..,..,..,..,..,40.50,41.85,40.00,40.00,42.30,43.10,44.00,40.00,35.00,34.30,33.40,34.15,36.00,38.00,45.00,43.00,44.00,45.80,29.34,27.42
"Mandarin","..MIMAROPA REGION",22.60,32.17,43.60,46.64,54.28,44.63,46.98,438.05,436.32,379.75,393.35,383.07,384.39,401.58,405.10,457.01,418.02,417.91,411.35,407.09,430.40,430.94,417.89,376.53,353.75,354.75,209.17,189.60,177.46
"Mandarin","....Marinduque",18.72,28.12,39.50,42.51,50.12,40.48,42.79,43.22,41.92,42.31,31.78,32.42,33.07,33.39,33.15,33.81,32.12,32.76,32.72,32.76,33.09,33.75,33.40,32.40,33.05,33.87,31.62,31.30,31.33
"Mandarin","....Occidental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Oriental Mindoro",..,..,..,..,..,..,..,390.57,390.50,333.53,357.69,346.80,347.43,363.90,367.75,418.85,381.55,380.64,374.53,370.48,394.21,394.19,381.61,341.18,317.65,317.77,174.40,155.11,142.68
"Mandarin","....Palawan",2.52,2.75,2.75,2.73,2.71,2.70,2.70,2.75,2.39,2.50,2.40,2.37,2.42,2.60,2.70,2.90,3.00,3.15,2.85,2.75,3.10,3.00,2.88,2.95,3.05,3.11,3.15,3.19,3.45
"Mandarin","....Romblon",1.36,1.30,1.35,1.40,1.45,1.45,1.49,1.51,1.51,1.40,1.48,1.49,1.48,1.69,1.50,1.45,1.35,1.36,1.25,1.10,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION V (BICOL REGION)",1301.11,1508.48,1421.60,1421.52,1411.62,1379.74,1349.49,1529.42,768.42,1035.14,700.68,771.16,863.12,934.59,822.03,722.84,687.26,753.99,790.28,817.24,823.63,830.59,844.02,843.96,819.90,843.37,877.62,821.92,674.46
"Mandarin","....Albay",333.30,300.00,288.80,287.80,288.80,287.74,220.00,289.00,53.38,232.28,22.05,20.90,21.02,16.82,16.02,15.49,12.74,12.80,13.11,12.40,11.82,10.87,10.33,10.90,8.59,8.97,8.53,8.05,7.26
"Mandarin","....Camarines Norte",..,..,..,..,..,..,..,..,..,201.62,152.12,180.61,229.33,260.60,247.29,344.50,404.00,466.30,487.00,503.00,506.00,512.00,523.35,529.65,540.05,555.38,624.45,585.38,428.90
"Mandarin","....Camarines Sur",771.31,1049.43,1019.40,1026.40,1035.60,1025.10,919.83,999.09,521.80,389.67,373.41,384.61,422.10,475.98,386.61,199.36,139.62,140.39,151.63,149.47,151.92,152.31,153.37,152.71,135.62,142.02,118.61,99.94,108.47
"Mandarin","....Catanduanes",0.60,0.61,0.60,0.60,0.60,0.60,0.60,0.90,0.90,..,..,0.33,0.43,0.46,0.42,0.38,0.41,0.10,0.11,0.10,0.10,0.08,0.09,0.10,0.10,0.10,0.09,0.09,0.09
"Mandarin","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Sorsogon",195.90,158.44,112.80,106.72,86.62,66.30,209.07,240.43,192.34,211.58,153.10,184.71,190.25,180.73,171.69,163.11,130.49,134.40,138.43,152.27,153.79,155.33,156.88,150.60,135.54,136.90,125.94,128.46,129.74
"Mandarin","..REGION VI (WESTERN VISAYAS)",105.08,107.33,101.98,99.36,100.19,99.45,73.12,66.22,72.76,70.34,68.74,68.57,65.81,65.48,69.00,70.36,69.47,69.12,62.88,63.68,58.82,50.06,49.35,53.56,41.26,39.80,43.44,45.23,45.49
"Mandarin","....Aklan",32.68,37.69,38.92,39.20,39.27,49.20,39.57,40.44,40.99,38.74,37.54,37.16,33.91,33.64,36.27,36.80,36.33,38.39,34.25,35.45,32.75,24.70,23.46,16.25,6.79,5.97,6.23,6.55,6.60
"Mandarin","....Antique",10.15,10.25,10.23,10.23,14.25,13.94,13.71,6.53,13.72,13.79,13.89,13.94,14.07,13.63,13.64,13.09,11.69,9.93,9.20,8.51,7.92,7.94,7.74,7.61,7.24,6.98,6.74,7.02,6.76
"Mandarin","....Capiz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.79,10.36,11.10,12.78,13.18,13.67
"Mandarin","....Guimaras",2.39,2.39,2.39,2.39,2.41,2.40,2.38,2.23,2.02,1.83,1.52,1.74,1.79,1.87,2.28,2.52,3.20,3.80,4.55,4.55,3.90,4.02,4.40,4.73,4.92,5.90,7.05,7.46,7.04
"Mandarin","....Iloilo",30.74,26.60,24.88,20.98,17.70,17.45,17.46,17.02,16.04,15.99,15.79,15.74,16.04,16.35,16.81,17.95,18.25,17.00,14.88,15.17,14.25,13.40,13.75,14.18,11.95,9.85,10.64,11.02,11.42
"Mandarin","....Negros Occidental",29.12,30.40,25.56,26.56,26.56,16.46,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION VII (CENTRAL VISAYAS)",192.40,163.03,162.98,163.45,163.32,165.10,303.69,304.81,289.78,173.43,172.67,173.35,163.70,159.70,148.27,168.35,78.02,172.37,126.45,122.87,87.06,79.13,61.43,52.44,54.23,50.62,54.86,46.08,41.67
"Mandarin","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.95,0.96,0.76,0.80,0.85,0.78
"Mandarin","....Cebu",177.20,146.00,147.80,148.30,147.90,149.71,283.69,284.71,272.28,156.29,155.27,156.00,146.00,142.00,130.52,149.94,60.63,158.94,115.07,113.53,82.65,73.20,54.82,43.51,44.19,41.28,47.50,40.46,36.46
"Mandarin","....Negros Oriental",14.44,15.85,14.22,14.22,14.45,14.44,20.00,20.10,17.50,17.15,17.40,17.35,17.70,17.70,17.75,18.41,17.39,13.43,11.38,9.34,4.41,5.93,6.61,7.98,9.07,8.58,6.56,4.77,4.43
"Mandarin","....Siquijor",0.76,1.18,0.96,0.93,0.97,0.95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION VIII (EASTERN VISAYAS)",37.64,34.99,35.24,33.14,27.36,26.90,17.94,22.06,18.15,10.28,10.41,10.49,17.60,18.76,19.33,20.50,28.27,29.47,30.14,30.51,30.48,29.33,29.33,28.50,21.23,19.42,18.51,18.72,19.21
"Mandarin","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.30,0.57,0.59,0.79,0.84,0.84,0.87,0.84,0.64,0.48,0.47,0.45,0.43,0.77
"Mandarin","....Eastern Samar",1.72,0.96,0.53,0.53,0.53,0.53,0.62,1.05,1.29,0.68,0.62,0.61,0.60,0.61,0.80,0.90,0.90,0.97,0.97,0.99,1.01,1.02,1.04,0.87,0.73,0.31,0.19,0.13,0.09
"Mandarin","....Leyte",16.60,16.46,18.97,17.33,17.27,17.27,7.32,7.28,7.35,..,..,..,7.02,7.15,7.31,7.96,8.15,9.02,9.33,9.66,9.46,9.24,9.32,8.95,2.83,1.38,1.65,1.51,1.40
"Mandarin","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Samar",15.18,14.46,12.78,12.31,6.46,6.30,7.20,10.91,8.73,9.60,9.79,9.89,9.98,10.18,10.38,10.48,17.45,17.65,17.85,17.87,18.00,17.85,17.80,17.83,17.00,17.08,16.05,16.50,16.80
"Mandarin","....Southern Leyte",4.14,3.11,2.96,2.97,3.09,2.80,2.80,2.82,0.78,..,..,..,..,0.82,0.84,0.86,1.20,1.24,1.20,1.15,1.17,0.35,0.33,0.21,0.19,0.18,0.17,0.15,0.15
"Mandarin","..REGION IX (ZAMBOANGA PENINSULA)",24.06,16.32,15.83,20.69,28.80,24.03,44.64,33.87,29.77,10.61,3.40,4.45,9.00,7.37,6.64,10.60,2.84,5.01,2.56,2.67,13.73,5.85,6.49,1.41,0.35,7.46,5.71,4.82,9.37
"Mandarin","....Zamboanga del Norte",24.06,16.32,15.83,20.69,28.80,24.03,27.08,15.72,14.15,10.61,3.40,4.45,9.00,7.37,6.64,10.60,2.84,5.01,2.56,2.67,13.73,5.85,6.49,1.41,0.35,7.46,5.71,4.82,9.37
"Mandarin","....Zamboanga del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","......City of Zamboanga",..,..,..,..,..,..,17.56,18.15,15.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mandarin","..REGION X (NORTHERN MINDANAO)",69.50,59.96,56.67,51.95,48.51,50.07,57.53,88.54,124.28,127.55,103.19,106.43,112.03,107.44,99.77,113.82,133.39,137.63,146.20,146.73,152.68,115.52,75.19,71.01,63.89,56.00,43.64,33.58,21.02
"Mandarin","....Bukidnon",5.50,5.40,5.94,6.24,6.30,6.26,5.97,5.80,10.98,16.52,18.30,18.71,19.46,19.97,30.53,46.10,65.00,71.00,82.00,89.00,99.00,67.00,28.00,27.00,22.00,16.00,13.10,12.00,11.05
"Mandarin","....Camiguin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.35
"Mandarin","....Lanao del Norte",21.00,22.98,23.92,25.30,25.00,25.40,25.40,26.82,83.48,95.72,73.95,78.50,82.42,77.51,59.70,57.70,58.85,57.40,55.35,48.50,43.85,39.60,37.70,35.00,32.90,31.33,22.40,16.05,4.50
"Mandarin","....Misamis Occidental",3.00,1.20,1.21,1.21,1.21,1.21,1.20,24.72,12.48,10.31,6.52,4.92,6.00,5.69,5.55,6.29,5.98,5.85,5.83,6.23,6.33,6.92,7.79,7.96,8.44,8.22,7.65,5.10,4.67
"Mandarin","....Misamis Oriental",40.00,30.38,25.60,19.20,16.00,17.20,24.96,31.20,17.33,5.00,4.41,4.30,4.15,4.27,3.99,3.73,3.56,3.38,3.02,3.00,3.50,2.00,1.70,1.05,0.55,0.45,0.49,0.43,0.45
"Mandarin","..REGION XI (DAVAO REGION)",4845.32,5152.53,4745.43,4672.98,4655.41,4845.83,4671.63,4712.86,3985.66,3798.87,4005.92,4054.12,4059.07,4003.47,4051.89,4078.29,4014.71,3519.98,2309.75,2137.94,1826.97,1682.35,1494.53,1216.05,1134.36,1061.48,1026.95,980.23,935.57
"Mandarin","....Compostela Valley",..,..,..,..,..,..,..,..,..,212.53,291.09,335.24,316.61,370.21,423.80,454.01,399.39,435.51,408.02,332.78,304.41,297.26,260.76,99.75,73.69,58.60,51.43,52.68,49.79
"Mandarin","....Davao del Norte",289.39,339.33,320.10,329.00,329.66,345.70,342.82,346.36,300.62,93.44,98.61,102.55,104.81,107.76,108.59,113.68,106.88,98.61,95.12,90.97,89.32,86.18,82.57,77.89,74.51,73.80,70.72,67.57,65.37
"Mandarin","....Davao del Sur",326.95,315.25,293.80,174.87,187.44,190.08,144.72,146.69,129.22,134.32,139.96,147.52,151.59,147.46,150.28,152.73,154.16,142.48,126.24,113.33,101.29,85.38,76.19,73.76,70.25,66.00,65.53,65.98,64.30
"Mandarin","....Davao Oriental",3244.44,3514.04,3178.20,3177.49,3177.41,3166.52,2947.46,2748.20,2092.85,1887.65,1784.24,1749.38,1719.60,1541.62,1502.39,1496.42,1480.66,1356.75,438.92,382.26,327.21,300.46,256.67,204.47,188.86,182.67,175.94,165.18,155.58
"Mandarin","......City of Davao",984.54,983.91,953.33,991.62,960.91,1143.54,1236.63,1471.61,1462.97,1470.94,1692.02,1719.43,1766.46,1836.42,1866.82,1861.45,1873.62,1486.63,1241.45,1218.60,1004.74,913.07,818.34,760.18,727.05,680.41,663.33,628.82,600.53
"Mandarin","..REGION XII (SOCCSKSARGEN)",191.68,147.74,153.42,139.40,122.51,118.95,103.80,106.78,61.23,67.90,71.06,68.99,69.96,71.45,70.98,67.47,62.25,62.20,62.45,63.79,66.38,56.23,50.01,48.04,46.87,42.43,31.89,31.43,31.10
